WT	drdd	logFC_drdd_WT	PValue_drdd_WT	FDR_drdd_WT
AT3TE65540	0	0	0	1	1
AT3TE65545	0	0	0	1	1
AT3TE65550	0	0	0	1	1
AT3TE65555	0	0	0	1	1
AT3TE65560	0	0	0	1	1
AT3TE65580	0	0	0	1	1
AT3TE65610	13115.9823596727	9817.72612386971	-0.405919610193442	0.27161677372626	1
AT3TE65615	0	0	0	1	1
AT3TE65625	0	0	0	1	1
AT3TE65630	0	0	0	1	1
AT3TE65635	0	0	0	1	1
AT3TE65640	0	0	0	1	1
AT3TE65645	0	0	0	1	1
AT3TE65650	0	0	0	1	1
AT3TE65655	0	0	0	1	1
AT3TE65660	0	0	0	1	1
AT3TE65665	0	0	0	1	1
AT3TE65670	0	0	0	1	1
AT3TE65675	0	0	0	1	1
AT3TE65700	80.5775868531903	53.7142070588947	-0.123187871021325	1	1
AT3TE65705	0	0	0	1	1
AT3TE65710	0	0	0	1	1
AT3TE65715	0	0	0	1	1
AT3TE65720	0	0	0	1	1
AT3TE65725	0	0	0	1	1
AT3TE65750	0	0	0	1	1
AT3TE65755	0	0	0	1	1
AT3TE65760	0	0	0	1	1
AT3TE65765	0	0	0	1	1
AT3TE65770	0	0	0	1	1
AT3TE65775	0	0	0	1	1
AT3TE65780	0	0	0	1	1
AT3TE65785	0	0	0	1	1
AT3TE65790	0	0	0	1	1
AT3TE65795	0	0	0	1	1
AT3TE65800	0	0	0	1	1
AT3TE65805	0	0	0	1	1
AT3TE65810	0	0	0	1	1
AT3TE65815	0	0	0	1	1
AT3TE65820	0	0	0	1	1
AT3TE65825	0	0	0	1	1
AT3TE65835	0	0	0	1	1
AT3TE65840	0	0	0	1	1
AT3TE65850	0	0	0	1	1
AT3TE65855	0	0	0	1	1
AT3TE65860	0	0	0	1	1
AT3TE65865	0	0	0	1	1
AT3TE65870	0	0	0	1	1
AT3TE65875	74.76448865593	122.508636962754	0.710264391932921	0.129891425493831	1
AT3TE65880	0	0	0	1	1
AT3TE65910	0	0	0	1	1
AT3TE65915	0	0	0	1	1
AT3TE65920	0	0	0	1	1
AT3TE65925	0	0	0	1	1
AT3TE65930	0	0	0	1	1
AT3TE65940	0	0	0	1	1
AT3TE65945	0	0	0	1	1
AT3TE65950	0	0	0	1	1
AT3TE65955	0	0	0	1	1
AT3TE65960	0	0	0	1	1
AT3TE65965	0	0	0	1	1
AT3TE65970	0	0	0	1	1
AT3TE65975	0	0	0	1	1
AT3TE65980	0	0	0	1	1
AT3TE65985	0	0	0	1	1
AT3TE65990	0	0	0	1	1
AT3TE65995	0	0	0	1	1
AT3TE66000	0	0	0	1	1
AT3TE66030	0	0	0	1	1
AT3TE66060	0	0	0	1	1
AT3TE66070	0	0	0	1	1
AT3TE66075	0	0	0	1	1
AT3TE66100	0	0	0	1	1
AT3TE66110	0	0	0	1	1
AT3TE66115	0	0	0	1	1
AT3TE66125	0	0	0	1	1
AT3TE66130	0	0	0	1	1
AT3TE66150	0	0	0	1	1
AT3TE66155	0	0	0	1	1
AT3TE66160	0	0	0	1	1
AT3TE66165	0	0	0	1	1
AT3TE66170	0	0	0	1	1
AT3TE66175	0	0	0	1	1
AT3TE66185	0	0	0	1	1
AT3TE66190	0	0	0	1	1
AT3TE66200	0	0	0	1	1
AT3TE66205	0	0	0	1	1
AT3TE66210	0	0	0	1	1
AT3TE66215	0	0	0	1	1
AT3TE66220	0	0	0	1	1
AT3TE66225	0	0	0	1	1
AT3TE66230	0	0	0	1	1
AT3TE66235	0	0	0	1	1
AT3TE66240	0	0	0	1	1
AT3TE66245	0	0	0	1	1
AT3TE66250	0	0	0	1	1
AT3TE66280	0	0	0	1	1
AT3TE66285	0	0	0	1	1
AT3TE66290	0	0	0	1	1
AT3TE66295	0	0	0	1	1
AT3TE66300	0	0	0	1	1
AT3TE66330	0	0	0	1	1
AT3TE66335	0	0	0	1	1
AT3TE66340	0	0	0	1	1
AT3TE66390	0	0	0	1	1
AT3TE66400	0	0	0	1	1
AT3TE66405	0	0	0	1	1
AT3TE66440	0	0	0	1	1
AT3TE66445	0	0	0	1	1
AT3TE66450	0	0	0	1	1
AT3TE66455	0	0	0	1	1
AT3TE66460	0	0	0	1	1
AT3TE66465	0	0	0	1	1
AT3TE66470	0	9.91233201520922	1.84959436038583	1	1
AT3TE66475	0	0	0	1	1
AT3TE66480	0	0	0	1	1
AT3TE66485	0	0	0	1	1
AT3TE66490	0	0	0	1	1
AT3TE66495	0	0	0	1	1
AT3TE66500	0	0	0	1	1
AT3TE66505	0	0	0	1	1
AT3TE66510	0	0	0	1	1
AT3TE66515	0	0	0	1	1
AT3TE66520	0	0	0	1	1
AT3TE66525	0	0	0	1	1
AT3TE66530	0	0	0	1	1
AT3TE66535	0	0	0	1	1
AT3TE66540	0	0	0	1	1
AT3TE66545	0	0	0	1	1
AT3TE66550	0	0	0	1	1
AT3TE66555	0	0	0	1	1
AT3TE66560	0	0	0	1	1
AT3TE66590	0	0	0	1	1
AT3TE66600	0	0	0	1	1
AT3TE66605	0	0	0	1	1
AT3TE66610	0	0	0	1	1
AT3TE66615	0	0	0	1	1
AT3TE66620	0	0	0	1	1
AT3TE66625	0	0	0	1	1
AT3TE66630	0	0	0	1	1
AT3TE66635	0	0	0	1	1
AT3TE66640	0	0	0	1	1
AT3TE66645	0	0	0	1	1
AT3TE66650	0	0	0	1	1
AT3TE66655	0	0	0	1	1
AT3TE66660	0	0	0	1	1
AT3TE66665	0	0	0	1	1
AT3TE66670	0	0	0	1	1
AT3TE66675	0	0	0	1	1
AT3TE66680	0	0	0	1	1
AT3TE66685	0	0	0	1	1
AT3TE66695	0	0	0	1	1
AT3TE66700	0	0	0	1	1
AT3TE66705	0	0	0	1	1
AT3TE66710	0	0	0	1	1
AT3TE66715	0	0	0	1	1
AT3TE66720	0	0	0	1	1
AT3TE66725	0	0	0	1	1
AT3TE66730	0	0	0	1	1
AT3TE66735	0	0	0	1	1
AT3TE66750	0	0	0	1	1
AT3TE66755	0	0	0	1	1
AT3TE66765	0	0	0	1	1
AT3TE66770	0	0	0	1	1
AT3TE66810	0	94.2182486394114	2.73326857671426	0.545591398451104	1
AT3TE66830	0	0	0	1	1
AT3TE66835	0	0	0	1	1
AT3TE66840	0	0	0	1	1
AT3TE66850	0	0	0	1	1
AT3TE66855	0	0	0	1	1
AT3TE66865	0	0	0	1	1
AT3TE66870	0	0	0	1	1
AT3TE66875	0	0	0	1	1
AT3TE66880	0	50.3570691177138	2.55157347630219	0.515237889594549	1
AT3TE66885	6.88697323531541	9.1819157365632	0.628965473918138	1	1
AT3TE66890	0	0	0	1	1
AT3TE66895	0	0	0	1	1
AT3TE66900	55.233849845695	17.6433526835786	-1.07161499807192	0.426282911179358	1
AT3TE66910	0	70.062009207254	2.55157463941831	0.515237507011499	1
AT3TE66915	0	0	0	1	1
AT3TE66920	0	0	0	1	1
AT3TE66925	0	0	0	1	1
AT3TE66930	0	0	0	1	1
AT3TE66935	0	0	0	1	1
AT3TE66950	0	0	0	1	1
AT3TE66955	0	0	0	1	1
AT3TE66960	0	0	0	1	1
AT3TE66965	0	0	0	1	1
AT3TE67000	0	0	0	1	1
AT3TE67005	0	0	0	1	1
AT3TE67010	0	0	0	1	1
AT3TE67015	0	0	0	1	1
AT3TE67020	0	0	0	1	1
AT3TE67025	0	0	0	1	1
AT3TE67035	0	37.620845410899	2.55157580247315	0.515237124450916	1
AT3TE67040	0	0	0	1	1
AT3TE67045	0	0	0	1	1
AT3TE67050	0	0	0	1	1
AT3TE67055	0	0	0	1	1
AT3TE67090	0	0	0	1	1
AT3TE67095	0	0	0	1	1
AT3TE67100	0	0	0	1	1
AT3TE67105	0	0	0	1	1
AT3TE67110	0	0	0	1	1
AT3TE67115	0	0	0	1	1
AT3TE67120	0	0	0	1	1
AT3TE67125	0	0	0	1	1
AT3TE67130	0	111.707794049276	1.84712264799305	1	1
AT3TE67135	11.9126017498806	16.3873852044086	0.631964315206611	1	1
AT3TE67140	0	0	0	1	1
AT3TE67145	0	0	0	1	1
AT3TE67150	0	0	0	1	1
AT3TE67155	0	0	0	1	1
AT3TE67160	0	0	0	1	1
AT3TE67165	0	0	0	1	1
AT3TE67175	0	0	0	1	1
AT3TE67180	0	8.52606461252297	1.8013181295716	1	1
AT3TE67185	0	0	0	1	1
AT3TE67195	47.9104936599246	61.9372474916543	0.346557707104086	0.999999999999999	1
AT3TE67200	0	0	0	1	1
AT3TE67205	0	0	0	1	1
AT3TE67210	0	0	0	1	1
AT3TE67215	0	0	0	1	1
AT3TE67220	0	0	0	1	1
AT3TE67225	0	0	0	1	1
AT3TE67230	0	0	0	1	1
AT3TE67235	0	0	0	1	1
AT3TE67240	0	0	0	1	1
AT3TE67250	0	0	0	1	1
AT3TE67255	0	0	0	1	1
AT3TE67260	0	0	0	1	1
AT3TE67265	0	0	0	1	1
AT3TE67270	0	0	0	1	1
AT3TE67275	0	0	0	1	1
AT3TE67280	0	0	0	1	1
AT3TE67290	0	0	0	1	1
AT3TE67295	3.73524739468819	2.48997096847825	-0.207232565119315	1	1
AT3TE67300	0	0	0	1	1
AT3TE67305	5.48667840158435	0	-1.92212595248487	0.999999999999999	1
AT3TE67310	0	0	0	1	1
AT3TE67320	41.8359228120806	0	-2.70405291266095	0.52540483125951	1
AT3TE67325	5.89139566842376	0	-3.17448458670866	0.363653429999526	1
AT3TE67330	7.1214651735479	8.57576135451547	0.332350203018021	0.890441617101081	1
AT3TE67335	0	0	0	1	1
AT3TE67340	0	0	0	1	1
AT3TE67345	0	0	0	1	1
AT3TE67355	0	0	0	1	1
AT3TE67360	0	0	0	1	1
AT3TE67410	0	0	0	1	1
AT3TE67415	0	0	0	1	1
AT3TE67440	0	0	0	1	1
AT3TE67445	0	0	0	1	1
AT3TE67540	0	0	0	1	1
AT3TE67545	0	0	0	1	1
AT3TE67550	0	0	0	1	1
AT3TE67555	0	0	0	1	1
AT3TE67565	0	0	0	1	1
AT3TE67570	0	0	0	1	1
AT3TE67575	0	0	0	1	1
AT3TE67580	0	0	0	1	1
AT3TE67585	0	0	0	1	1
AT3TE67610	0	0	0	1	1
AT3TE67615	0	0	0	1	1
AT3TE67630	0	0	0	1	1
AT3TE67635	0	0	0	1	1
AT3TE67640	0	0	0	1	1
AT3TE67645	0	0	0	1	1
AT3TE67650	0	0	0	1	1
AT3TE67655	0	0	0	1	1
AT3TE67660	0	0	0	1	1
AT3TE67665	0	0	0	1	1
AT3TE67675	0	0	0	1	1
AT3TE67680	0	0	0	1	1
AT3TE67685	0	0	0	1	1
AT3TE67690	0	0	0	1	1
AT3TE67695	0	0	0	1	1
AT3TE67700	0	0	0	1	1
AT3TE67705	0	0	0	1	1
AT3TE67710	0	0	0	1	1
AT3TE67715	0	0	0	1	1
AT3TE67720	0	0	0	1	1
AT3TE67725	0	0	0	1	1
AT3TE67730	0	0	0	1	1
AT3TE67735	0	0	0	1	1
AT3TE67740	0	0	0	1	1
AT3TE67745	0	0	0	1	1
AT3TE67750	0	0	0	1	1
AT3TE67755	0	0	0	1	1
AT3TE67760	0	0	0	1	1
AT3TE67765	0	0	0	1	1
AT3TE67770	0	0	0	1	1
AT3TE67780	0	0	0	1	1
AT3TE67790	0	0	0	1	1
AT3TE67795	0	0	0	1	1
AT3TE67800	0	0	0	1	1
AT3TE67805	0	0	0	1	1
AT3TE67815	0	0	0	1	1
AT3TE67830	0	0	0	1	1
AT3TE67835	0	0	0	1	1
AT3TE67850	0	0	0	1	1
AT3TE67855	0	0	0	1	1
AT3TE67930	0	0	0	1	1
AT3TE67940	0	0	0	1	1
AT3TE67950	0	0	0	1	1
AT3TE67960	0	0	0	1	1
AT3TE67965	0	0	0	1	1
AT3TE67980	14.2475104455543	0	-1.92446983248665	1	1
AT3TE68000	0	0	0	1	1
AT3TE68005	0	0	0	1	1
AT3TE68050	0	0	0	1	1
AT3TE68090	1.4153111221163	0	-1.92212592965054	0.999999999999999	1
AT3TE68095	0	0	0	1	1
AT3TE68105	0	0	0	1	1
AT3TE68110	0	0	0	1	1
AT3TE68115	0	0	0	1	1
AT3TE68140	0	0	0	1	1
AT3TE68145	0	0	0	1	1
AT3TE68155	0	0	0	1	1
AT3TE68160	0	0	0	1	1
AT3TE68165	0	0	0	1	1
AT3TE68170	0	0	0	1	1
AT3TE68190	0	0	0	1	1
AT3TE68220	0	0	0	1	1
AT3TE68225	0	0	0	1	1
AT3TE68230	0	0	0	1	1
AT3TE68235	0	0	0	1	1
AT3TE68240	0	0	0	1	1
AT3TE68250	0	0	0	1	1
AT3TE68255	0	0	0	1	1
AT3TE68260	0	0	0	1	1
AT3TE68265	0	0	0	1	1
AT3TE68270	12.9884648064388	0	-1.94160191023388	1	1
AT3TE68360	0	0	0	1	1
AT3TE68365	0	0	0	1	1
AT3TE68370	0	0	0	1	1
AT3TE68375	0	0	0	1	1
AT3TE68380	0	0	0	1	1
AT3TE68385	0	0	0	1	1
AT3TE68390	0	0	0	1	1
AT3TE68395	0	0	0	1	1
AT3TE68400	0	0	0	1	1
AT3TE68405	0	0	0	1	1
AT3TE68415	0	0	0	1	1
AT3TE68430	0	0	0	1	1
AT3TE68470	0	0	0	1	1
AT3TE68475	0	0	0	1	1
AT3TE68480	0	0	0	1	1
AT3TE68485	0	0	0	1	1
AT3TE68490	0	0	0	1	1
AT3TE68495	0	0	0	1	1
AT3TE68500	0	0	0	1	1
AT3TE68505	0	0	0	1	1
AT3TE68510	0	0	0	1	1
AT3TE68515	0	0	0	1	1
AT3TE68530	0	0	0	1	1
AT3TE68535	0	0	0	1	1
AT3TE68620	0	0	0	1	1
AT3TE68625	0	0	0	1	1
AT3TE68630	0	0	0	1	1
AT3TE68635	0	0	0	1	1
AT3TE68645	0	0	0	1	1
AT3TE68650	0	0	0	1	1
AT3TE68655	0	0	0	1	1
AT3TE68660	0	0	0	1	1
AT3TE68665	0	0	0	1	1
AT3TE68690	0	0	0	1	1
AT3TE68730	0	0	0	1	1
AT3TE68760	0	0	0	1	1
AT3TE68780	0	0	0	1	1
AT3TE68785	0	0	0	1	1
AT3TE68790	0	0	0	1	1
AT3TE68795	0	0	0	1	1
AT3TE68800	0	0	0	1	1
AT3TE68850	0	0	0	1	1
AT3TE68855	0	0	0	1	1
AT3TE68865	0	0	0	1	1
AT3TE68870	0	0	0	1	1
AT3TE68875	0	0	0	1	1
AT3TE68880	0	0	0	1	1
AT3TE68885	0	0	0	1	1
AT3TE68890	0	0	0	1	1
AT3TE68895	0	0	0	1	1
AT3TE68905	0	0	0	1	1
AT3TE68910	0	0	0	1	1
AT3TE68930	0	0	0	1	1
AT3TE68980	0	0	0	1	1
AT3TE68985	0	0	0	1	1
AT3TE69010	0	0	0	1	1
AT3TE69015	0	0	0	1	1
AT3TE69030	0	0	0	1	1
AT3TE69035	0	0	0	1	1
AT3TE69040	0	0	0	1	1
AT3TE69045	0	0	0	1	1
AT3TE69050	0	0	0	1	1
AT3TE69070	0	0	0	1	1
AT3TE69075	0	0	0	1	1
AT3TE69080	0	0	0	1	1
AT3TE69085	0	0	0	1	1
AT3TE69090	0	0	0	1	1
AT3TE69095	0	0	0	1	1
AT3TE69100	0	0	0	1	1
AT3TE69105	0	0	0	1	1
AT3TE69110	0	0	0	1	1
AT3TE69115	0	0	0	1	1
AT3TE69120	0	0	0	1	1
AT3TE69130	26.9571416305083	0	-4.65621177021808	0.0229373080893744	1
AT3TE69135	0	0	0	1	1
AT3TE69140	0	0	0	1	1
AT3TE69145	0	0	0	1	1
AT3TE69150	0	0	0	1	1
AT3TE69155	0	0	0	1	1
AT3TE69160	0	0	0	1	1
AT3TE69165	0	0	0	1	1
AT3TE69170	0	0	0	1	1
AT3TE69175	0	0	0	1	1
AT3TE69185	0	0	0	1	1
AT3TE69190	0	0	0	1	1
AT3TE69195	0	0	0	1	1
AT3TE69200	0	0	0	1	1
AT3TE69205	0	0	0	1	1
AT3TE69240	0	0	0	1	1
AT3TE69310	0	0	0	1	1
AT3TE69315	0	0	0	1	1
AT3TE69320	0	0	0	1	1
AT3TE69325	0	0	0	1	1
AT3TE69330	0	0	0	1	1
AT3TE69335	0	0	0	1	1
AT3TE69340	0	0	0	1	1
AT3TE69350	0	0	0	1	1
AT3TE69355	0	0	0	1	1
AT3TE69360	0	0	0	1	1
AT3TE69365	0	0	0	1	1
AT3TE69460	0	0	0	1	1
AT3TE69465	0	0	0	1	1
AT3TE69470	0	0	0	1	1
AT3TE69475	2282.46191062473	2078.03139132922	-0.134213808246093	0.28700666715533	1
AT3TE69480	0	0	0	1	1
AT3TE69485	0	0	0	1	1
AT3TE69490	0	0	0	1	1
AT3TE69495	0	0	0	1	1
AT3TE69500	0	0	0	1	1
AT3TE69520	0	0	0	1	1
AT3TE69525	394.612751921447	124.880882970181	-1.67774261970902	0.224640511099293	1
AT3TE69535	0	0	0	1	1
AT3TE69540	0	0	0	1	1
AT3TE69545	0	0	0	1	1
AT3TE69550	0	0	0	1	1
AT3TE69555	0	0	0	1	1
AT3TE69560	0	0	0	1	1
AT3TE69690	0	0	0	1	1
AT3TE69710	0	0	0	1	1
AT3TE69715	0	0	0	1	1
AT3TE69720	0	0	0	1	1
AT3TE69725	0	0	0	1	1
AT3TE69735	0	0	0	1	1
AT3TE69740	0	0	0	1	1
AT3TE69745	0	0	0	1	1
AT3TE69750	0	0	0	1	1
AT3TE69810	0	0	0	1	1
AT3TE69815	0	0	0	1	1
AT3TE69820	0	0	0	1	1
AT3TE69890	0	0	0	1	1
AT3TE69895	0	0	0	1	1
AT3TE69900	0	0	0	1	1
AT3TE69990	0	0	0	1	1
AT3TE69995	0	0	0	1	1
AT3TE70000	0	0	0	1	1
AT3TE70005	0	0	0	1	1
AT3TE70010	0	0	0	1	1
AT3TE70020	0	0	0	1	1
AT3TE70025	0	0	0	1	1
AT3TE70030	0	0	0	1	1
AT3TE70035	0	0	0	1	1
AT3TE70040	0	0	0	1	1
AT3TE70045	0	0	0	1	1
AT3TE70120	0	0	0	1	1
AT3TE70125	0	0	0	1	1
AT3TE70130	0	0	0	1	1
AT3TE70135	129.994928859301	58.7119695517791	-1.00909783274703	0.713343442786271	1
AT3TE70170	0	0	0	1	1
AT3TE70260	0	0	0	1	1
AT3TE70350	0	0	0	1	1
AT3TE70355	0	0	0	1	1
AT3TE70360	0	0	0	1	1
AT3TE70365	0	0	0	1	1
AT3TE70370	0	0	0	1	1
AT3TE70375	0	0	0	1	1
AT3TE70380	0	0	0	1	1
AT3TE70385	0	0	0	1	1
AT3TE70400	0	0	0	1	1
AT3TE70405	0	0	0	1	1
AT3TE70410	0	0	0	1	1
AT3TE70420	0	0	0	1	1
AT3TE70425	0	0	0	1	1
AT3TE70450	0	0	0	1	1
AT3TE70455	0	0	0	1	1
AT3TE70460	0	0	0	1	1
AT3TE70465	0	0	0	1	1
AT3TE70470	0	0	0	1	1
AT3TE70475	0	0	0	1	1
AT3TE70480	0	0	0	1	1
AT3TE70485	0	0	0	1	1
AT3TE70490	0	0	0	1	1
AT3TE70520	0	0	0	1	1
AT3TE70525	0	0	0	1	1
AT3TE70530	0	0	0	1	1
AT3TE70535	0	0	0	1	1
AT3TE70540	0	0	0	1	1
AT3TE70545	0	0	0	1	1
AT3TE70550	0	0	0	1	1
AT3TE70555	0	0	0	1	1
AT3TE70560	0	0	0	1	1
AT3TE70565	0	0	0	1	1
AT3TE70570	202.368278524042	85.4544203209689	-1.00879815983965	0.496333779574302	1
AT3TE70575	0	0	0	1	1
AT3TE70580	0	0	0	1	1
AT3TE70585	0	0	0	1	1
AT3TE70590	0	0	0	1	1
AT3TE70595	0	0	0	1	1
AT3TE70600	0	0	0	1	1
AT3TE70605	0	0	0	1	1
AT3TE70610	0	0	0	1	1
AT3TE70620	0	0	0	1	1
AT3TE70625	0	0	0	1	1
AT3TE70630	0	0	0	1	1
AT3TE70635	0	2.38371677569716	2.73324570017402	0.545579962479727	1
AT3TE70640	0	0	0	1	1
AT3TE70700	0	0	0	1	1
AT3TE70780	0	0	0	1	1
AT3TE70785	0	0	0	1	1
AT3TE70795	0	0	0	1	1
AT3TE70800	0	0	0	1	1
AT3TE70910	0	0	0	1	1
AT3TE70915	0	0	0	1	1
AT3TE70950	0	0	0	1	1
AT3TE70960	0	0	0	1	1
AT3TE70970	0	98.6587476591944	1.80131787438352	1	1
AT3TE70975	0	0	0	1	1
AT3TE70980	0	0	0	1	1
AT3TE70985	0	0	0	1	1
AT3TE71030	0	0	0	1	1
AT3TE71050	0	0	0	1	1
AT3TE71060	0	0	0	1	1
AT3TE71070	0	0	0	1	1
AT3TE71075	0	0	0	1	1
AT3TE71080	0	0	0	1	1
AT3TE71085	0	0	0	1	1
AT3TE71100	0	0	0	1	1
AT3TE71105	0	0	0	1	1
AT3TE71110	0	0	0	1	1
AT3TE71115	0	0	0	1	1
AT3TE71120	0	0	0	1	1
AT3TE71150	0	32.8862492197315	1.80131761918821	1	1
AT3TE71155	0	0	0	1	1
AT3TE71160	0	0	0	1	1
AT3TE71165	0	0	0	1	1
AT3TE71210	5113.91995199016	5196.5119344987	0.0283422361890874	0.886607954955833	1
AT3TE71215	0	0	0	1	1
AT3TE71240	0	0	0	1	1
AT3TE71245	0	0	0	1	1
AT3TE71250	0	0	0	1	1
AT3TE71255	0	0	0	1	1
AT3TE71320	0	0	0	1	1
AT3TE71370	0	0	0	1	1
AT3TE71380	0	0	0	1	1
AT3TE71430	67.7984086729538	85.1278044684191	0.201301739152172	1	1
AT3TE71440	0	0	0	1	1
AT3TE71445	0	0	0	1	1
AT3TE71450	0	0	0	1	1
AT3TE71455	0	0	0	1	1
AT3TE71460	0	0	0	1	1
AT3TE71530	0	0	0	1	1
AT3TE71535	0	0	0	1	1
AT3TE71540	0	0	0	1	1
AT3TE71545	0	0	0	1	1
AT3TE71550	0	0	0	1	1
AT3TE71555	0	0	0	1	1
AT3TE71560	0	0	0	1	1
AT3TE71565	24.7006960520623	16.5566778063286	-0.771315658493255	0.590077300619272	1
AT3TE71620	0	0	0	1	1
AT3TE71625	0	0	0	1	1
AT3TE71700	0	0	0	1	1
AT3TE71705	0	0	0	1	1
AT3TE71720	0	0	0	1	1
AT3TE71725	0	846.219455372491	4.0905125739041	0.237871613853787	1
AT3TE71730	0	0	0	1	1
AT3TE71735	0	0	0	1	1
AT3TE71740	233.978485482241	90.6601300482617	-1.35720500952694	0.0966936315352014	1
AT3TE71770	0	0	0	1	1
AT3TE71775	329.709427490197	305.642470313533	-0.130699186833316	1	1
AT3TE71820	0	0	0	1	1
AT3TE71825	0	0	0	1	1
AT3TE71860	0	0	0	1	1
AT3TE71900	0	0	0	1	1
AT3TE71950	0	0	0	1	1
AT3TE71955	0	0	0	1	1
AT3TE72000	0	0	0	1	1
AT3TE72005	0	0	0	1	1
AT3TE72010	0	0	0	1	1
AT3TE72090	0	0	0	1	1
AT3TE72270	0	0	0	1	1
AT3TE72275	0	0	0	1	1
AT3TE72280	0	0	0	1	1
AT3TE72290	0	0	0	1	1
AT3TE72320	0	0	0	1	1
AT3TE72330	0	0	0	1	1
AT3TE72340	0	0	0	1	1
AT3TE72345	0	0	0	1	1
AT3TE72350	0	0	0	1	1
AT3TE72355	0	0	0	1	1
AT3TE72360	0	0	0	1	1
AT3TE72365	0	0	0	1	1
AT3TE72370	10.7046129355188	0	-3.23558722611937	0.267486789997505	1
AT3TE72420	0	0	0	1	1
AT3TE72510	0	0	0	1	1
AT3TE72570	0	0	0	1	1
AT3TE72575	0	0	0	1	1
AT3TE72630	0	0	0	1	1
AT3TE72635	0	0	0	1	1
AT3TE72640	0	0	0	1	1
AT3TE72645	0	0	0	1	1
AT3TE72710	0	0	0	1	1
AT3TE72715	0	0	0	1	1
AT3TE72720	0	0	0	1	1
AT3TE72830	0	0	0	1	1
AT3TE72835	0	0	0	1	1
AT3TE72840	0	0	0	1	1
AT3TE72850	11.3110912158958	9.47377651853385	-0.414853363943952	0.833078158199346	1
AT3TE72855	0	0	0	1	1
AT3TE72860	0	0	0	1	1
AT3TE72865	0	0	0	1	1
AT3TE72870	0	0	0	1	1
AT3TE72875	0	0	0	1	1
AT3TE72880	0	0	0	1	1
AT3TE72885	0	0	0	1	1
AT3TE72890	0	0	0	1	1
AT3TE72940	0	0	0	1	1
AT3TE73020	0	0	0	1	1
AT3TE73025	0	0	0	1	1
AT3TE73030	0	0	0	1	1
AT3TE73035	0	0	0	1	1
AT3TE73040	0	0	0	1	1
AT3TE73050	0	0	0	1	1
AT3TE73055	0	0	0	1	1
AT3TE73060	0	0	0	1	1
AT3TE73070	0	0	0	1	1
AT3TE73075	0	0	0	1	1
AT3TE73130	0	0	0	1	1
AT3TE73160	11.1226730318821	14.8290755684065	0.628966315597053	1	1
AT3TE73165	899.880289285992	304.113435782038	-1.38404178232789	0.0237272483529431	1
AT3TE73170	0	0	0	1	1
AT3TE73180	1257.63366043661	612.400122356481	-0.994516926945908	0.455692997493125	1
AT3TE73190	0	0	0	1	1
AT3TE73200	0	0	0	1	1
AT3TE73205	0	0	0	1	1
AT3TE73210	0	0	0	1	1
AT3TE73215	0	0	0	1	1
AT3TE73220	0	0	0	1	1
AT3TE73225	0	0	0	1	1
AT3TE73230	0	0	0	1	1
AT3TE73235	0	0	0	1	1
AT3TE73240	0	0	0	1	1
AT3TE73250	0	0	0	1	1
AT3TE73255	0	0	0	1	1
AT3TE73260	0	0	0	1	1
AT3TE73265	0	0	0	1	1
AT3TE73280	0	0	0	1	1
AT3TE73285	0	0	0	1	1
AT3TE73295	0	0	0	1	1
AT3TE73320	0	0	0	1	1
AT3TE73325	0	0	0	1	1
AT3TE73330	0	0	0	1	1
AT3TE73335	0	0	0	1	1
AT3TE73430	0	0	0	1	1
AT3TE73435	0	0	0	1	1
AT3TE73570	0	0	0	1	1
AT3TE73575	0	0	0	1	1
AT3TE73580	0	0	0	1	1
AT3TE73610	90.0278884132571	94.7897771627554	0.605064963319238	1	1
AT3TE73680	0	0	0	1	1
AT3TE73685	0	0	0	1	1
AT3TE73690	0	0	0	1	1
AT3TE73695	0	0	0	1	1
AT3TE73705	0	0	0	1	1
AT3TE73710	0	0	0	1	1
AT3TE73715	0	0	0	1	1
AT3TE73720	0	0	0	1	1
AT3TE73725	0	0	0	1	1
AT3TE73730	0	0	0	1	1
AT3TE73740	0	0	0	1	1
AT3TE73745	0	0	0	1	1
AT3TE73810	71.6029439870421	57.4940767943939	-0.438817761790855	0.999999999999995	1
AT3TE73850	0	0	0	1	1
AT3TE73880	39519.9702656297	35544.5623830225	-0.171125600752568	0.271653560724051	1
AT3TE74000	8.36445538268412	0	-1.92446982201998	0.999999999999999	1
AT3TE74005	0	0	0	1	1
AT3TE74010	0	0	0	1	1
AT3TE74015	0	0	0	1	1
AT3TE74020	0	0	0	1	1
AT3TE74080	76.0871640506451	126.932918305874	0.549776862430556	0.999999999999999	1
AT3TE74090	0	0	0	1	1
AT3TE74100	0	0	0	1	1
AT3TE74105	0	0	0	1	1
AT3TE74110	0	0	0	1	1
AT3TE74115	0	0	0	1	1
AT3TE74120	0	0	0	1	1
AT3TE74125	0	0	0	1	1
AT3TE74150	0	0	0	1	1
AT3TE74210	0	0	0	1	1
AT3TE74215	0	0	0	1	1
AT3TE74220	0	0	0	1	1
AT3TE74270	0	0	0	1	1
AT3TE74275	0	0	0	1	1
AT3TE74280	0	0	0	1	1
AT3TE74480	0	0	0	1	1
AT3TE74485	0	0	0	1	1
AT3TE74490	0	0	0	1	1
AT3TE74495	0	0	0	1	1
AT3TE74560	0	0	0	1	1
AT3TE74700	0	0	0	1	1
AT3TE74705	0	0	0	1	1
AT3TE74780	0	0	0	1	1
AT3TE74800	0	0	0	1	1
AT3TE74805	0	0	0	1	1
AT3TE74890	0	0	0	1	1
